client_id,credit_limit_initial,credit_limit,add_product,mp_first_login,mp_last_login,tp_num,cl_age,education_id,gender_id,marital_status_id,employment_status_cd,city_population_category,app_channel
72368314,30000.00,100000.00,Халва,2018-05-04 00:00:00.000,2019-03-09 00:00:00.000,1,39,3,1,2,EME,0 – 100 тыс,Walk In Sales
72371099,30000.00,30000.00,Халва,2018-06-03 00:00:00.000,2019-03-10 00:00:00.000,NULL,60,3,2,1,EME,300 – 700 тыс,DSA
72371233,75000.00,100000.00,Халва,2018-05-04 00:00:00.000,2019-03-11 00:00:00.000,1,32,-1,1,1,OTH,>700 тыс,DSA
72400480,120000.00,120000.00,Халва,2018-05-10 00:00:00.000,2019-03-10 00:00:00.000,NULL,36,6,1,3,EME,0 – 100 тыс,Representative
72420148,75000.00,75000.00,Халва + Автокредит,2018-09-27 00:00:00.000,2018-09-27 00:00:00.000,NULL,65,3,2,2,PNW,>700 тыс,AutoCred
72432532,30000.00,90000.00,Халва,2018-05-08 00:00:00.000,2019-03-11 00:00:00.000,NULL,29,3,2,1,EME,100 – 300 тыс,Walk In Sales
72437542,15000.00,15000.00,Халва + Вклад,2018-05-05 00:00:00.000,2019-03-10 00:00:00.000,NULL,36,-1,2,2,UNK,300 – 700 тыс,Walk In Sales
72438490,15000.00,15000.00,Халва + Вклад,2018-05-14 00:00:00.000,2019-03-05 00:00:00.000,NULL,44,6,1,2,EME,>700 тыс,Walk In Sales
72453406,15000.00,60000.00,Халва,2018-05-08 00:00:00.000,2019-03-12 00:00:00.000,NULL,29,3,1,1,EME,100 – 300 тыс,Internet Sales
72479730,30000.00,30000.00,Халва,2018-05-11 00:00:00.000,2019-03-09 00:00:00.000,2,24,-1,2,1,OTH,0 – 100 тыс,Call Center
72502654,45000.00,45000.00,Халва,2018-05-14 00:00:00.000,2018-12-11 00:00:00.000,NULL,43,3,2,2,EME,300 – 700 тыс,Walk In Sales
72504005,15000.00,30000.00,Халва,2018-07-28 00:00:00.000,2019-01-22 00:00:00.000,1,50,3,1,4,PNS,0 – 100 тыс,Walk In Sales
72504234,15000.00,15000.00,Халва + Вклад,2018-05-07 00:00:00.000,2019-03-09 00:00:00.000,NULL,50,3,2,3,BUS,>700 тыс,Walk In Sales
72504399,15000.00,15000.00,Халва + Вклад,2018-05-07 00:00:00.000,2019-03-10 00:00:00.000,NULL,45,3,2,2,EME,300 – 700 тыс,Walk In Sales
72504775,15000.00,15000.00,Халва + Вклад,NULL,NULL,NULL,66,6,1,2,PNS,0 – 100 тыс,Walk In Sales
72507713,90000.00,90000.00,Халва,2018-05-07 00:00:00.000,2019-02-20 00:00:00.000,NULL,48,6,1,3,EME,0 – 100 тыс,Walk In Sales
72508227,15000.00,7559.40,Халва,2018-05-07 00:00:00.000,2019-03-07 00:00:00.000,NULL,39,6,1,2,EME,300 – 700 тыс,Internet Sales
72508294,15000.00,15000.00,Халва + Вклад,2018-05-07 00:00:00.000,2019-02-18 00:00:00.000,NULL,65,-1,1,2,PNS,>700 тыс,Walk In Sales
72508441,15000.00,15000.00,Халва + Вклад,2018-05-07 00:00:00.000,2019-03-07 00:00:00.000,NULL,53,6,1,2,EME,300 – 700 тыс,Walk In Sales
72509094,15000.00,15000.00,Халва + Вклад,2018-05-07 00:00:00.000,2019-03-10 00:00:00.000,NULL,44,-1,1,-1,UNK,>700 тыс,Walk In Sales
72509753,15000.00,15000.00,Халва + Вклад,NULL,NULL,NULL,44,-1,1,2,UNK,>700 тыс,Walk In Sales
72511200,30000.00,30000.00,Халва,2018-05-07 00:00:00.000,2019-03-11 00:00:00.000,NULL,23,3,1,1,EME,300 – 700 тыс,DSA
72511243,50000.00,50000.00,Халва,2018-05-07 00:00:00.000,2019-03-12 00:00:00.000,NULL,35,-1,-1,2,OTH,>700 тыс,DSA
72546824,15000.00,15000.00,Халва + Супер+,2018-05-11 00:00:00.000,2019-03-11 00:00:00.000,NULL,33,6,2,2,BUS,300 – 700 тыс,Call Center
72550113,30000.00,30000.00,Халва,2018-06-08 00:00:00.000,2019-03-02 00:00:00.000,NULL,41,3,1,5,EME,>700 тыс,Call Center
72567036,45000.00,45000.00,Халва + Автокредит,2018-05-20 00:00:00.000,2019-03-08 00:00:00.000,NULL,34,6,1,3,EME,>700 тыс,AutoCred
72578882,15000.00,30000.00,Халва,2018-05-08 00:00:00.000,2019-03-02 00:00:00.000,1,61,3,2,2,PNS,0 – 100 тыс,Walk In Sales
72579346,30000.00,30000.00,Халва,2018-05-08 00:00:00.000,2018-11-23 00:00:00.000,NULL,64,-1,1,4,PNS,0 – 100 тыс,Internet Sales
72579503,30000.00,30000.00,Халва + Вклад,2018-05-08 00:00:00.000,2019-03-11 00:00:00.000,NULL,47,6,2,3,EMR,300 – 700 тыс,Walk In Sales
72580039,15000.00,15000.00,Халва + Вклад,2018-05-10 00:00:00.000,2019-03-10 00:00:00.000,NULL,58,3,1,2,PNS,100 – 300 тыс,Walk In Sales
72581241,30000.00,90000.00,Халва,2018-05-08 00:00:00.000,2019-03-09 00:00:00.000,NULL,46,6,1,1,EME,100 – 300 тыс,Internet Sales
72582425,15000.00,15000.00,Халва + Вклад,2018-05-08 00:00:00.000,2019-03-10 00:00:00.000,NULL,53,-1,1,2,UNK,>700 тыс,Walk In Sales
72582521,20000.00,40000.00,Халва,2018-05-08 00:00:00.000,2019-03-07 00:00:00.000,NULL,35,3,2,2,EME,>700 тыс,Walk In Sales
72583242,15000.00,15000.00,Халва,2018-05-08 00:00:00.000,2019-03-02 00:00:00.000,NULL,22,3,2,1,EME,300 – 700 тыс,Walk In Sales
72583315,15000.00,15000.00,Халва + Вклад,2018-05-08 00:00:00.000,2019-03-09 00:00:00.000,NULL,42,6,1,2,EME,300 – 700 тыс,Walk In Sales
72583672,20000.00,20000.00,Халва,2018-05-08 00:00:00.000,2019-03-11 00:00:00.000,NULL,38,4,2,2,EME,0 – 100 тыс,Walk In Sales
72584229,30000.00,30000.00,Халва + Вклад,2018-05-09 00:00:00.000,2019-03-11 00:00:00.000,NULL,42,6,2,2,EME,100 – 300 тыс,Walk In Sales
72585460,15000.00,15000.00,Халва,2018-05-28 00:00:00.000,2019-03-10 00:00:00.000,NULL,28,-1,1,1,OTH,100 – 300 тыс,DSA
72585788,15000.00,75000.00,Халва,2018-05-08 00:00:00.000,2019-03-12 00:00:00.000,NULL,33,-1,1,2,OTH,100 – 300 тыс,Walk In Sales
72585889,30000.00,30000.00,Халва,2018-05-09 00:00:00.000,2019-03-12 00:00:00.000,NULL,32,-1,1,1,OTH,100 – 300 тыс,DSA
72624995,30000.00,30000.00,Халва,2018-05-11 00:00:00.000,2019-03-11 00:00:00.000,NULL,39,6,1,2,EME,300 – 700 тыс,Internet Sales
72659453,50000.00,10000.00,Халва,2018-05-19 00:00:00.000,2018-09-18 00:00:00.000,NULL,28,-1,1,1,UNK,300 – 700 тыс,Internet Sales
73020855,30000.00,30000.00,Халва,2018-05-17 00:00:00.000,2019-03-10 00:00:00.000,NULL,24,3,1,1,EME,100 – 300 тыс,Internet Sales
73056837,15000.00,60000.00,Халва + ДК,2018-05-16 00:00:00.000,2019-03-12 00:00:00.000,NULL,32,4,1,2,EME,0 – 100 тыс,Internet Sales
73076056,15000.00,15000.00,Халва + Вклад,2018-05-16 00:00:00.000,2019-03-12 00:00:00.000,NULL,58,2,2,2,EME,>700 тыс,Walk In Sales
73079548,20000.00,20000.00,Халва,2018-05-16 00:00:00.000,2019-03-09 00:00:00.000,NULL,44,2,1,1,EME,0 – 100 тыс,Walk In Sales
73080083,15000.00,15000.00,Халва + Вклад,2018-05-16 00:00:00.000,2019-03-09 00:00:00.000,NULL,42,6,1,2,EME,100 – 300 тыс,Walk In Sales
73081620,45000.00,100000.00,Халва,2018-05-16 00:00:00.000,2019-03-07 00:00:00.000,1,48,6,2,1,EME,300 – 700 тыс,Walk In Sales
73081869,75000.00,100000.00,Халва,2018-05-16 00:00:00.000,2019-03-10 00:00:00.000,2,28,-1,1,2,OTH,>700 тыс,DSA
73082159,30000.00,30000.00,Халва,2018-05-01 00:00:00.000,2019-03-03 00:00:00.000,NULL,39,3,1,5,EME,300 – 700 тыс,Internet Sales
73082209,75000.00,100000.00,Халва,2018-05-16 00:00:00.000,2019-03-05 00:00:00.000,1,37,-1,1,2,OTH,300 – 700 тыс,УРМ
73082391,30000.00,30000.00,Халва,2018-05-16 00:00:00.000,2019-03-11 00:00:00.000,NULL,26,6,2,2,EME,100 – 300 тыс,Internet Sales
73082458,45000.00,45000.00,Халва,2018-05-16 00:00:00.000,2019-03-11 00:00:00.000,NULL,24,2,2,1,EME,>700 тыс,Internet Sales
73085948,30000.00,30000.00,Халва,2018-09-03 00:00:00.000,2019-03-11 00:00:00.000,NULL,57,2,2,4,EME,100 – 300 тыс,Internet Sales
73099567,45000.00,45000.00,Халва,2018-05-18 00:00:00.000,2018-05-18 00:00:00.000,NULL,49,6,2,2,EME,>700 тыс,Internet Sales
73109535,45000.00,45000.00,Халва,2018-05-18 00:00:00.000,2019-03-08 00:00:00.000,NULL,30,3,2,2,EME,0 – 100 тыс,Internet Sales
73127045,15000.00,60000.00,Халва,2018-05-19 00:00:00.000,2019-03-12 00:00:00.000,NULL,41,6,2,2,EME,300 – 700 тыс,Internet Sales
73132402,60000.00,60000.00,Халва,2018-05-19 00:00:00.000,2019-03-11 00:00:00.000,NULL,53,3,1,2,EME,>700 тыс,Internet Sales
73138757,45000.00,45000.00,Халва + Автокредит,2018-07-21 00:00:00.000,2019-03-09 00:00:00.000,NULL,42,6,1,2,EME,>700 тыс,AutoCred
73155215,75000.00,75000.00,Халва,2018-05-17 00:00:00.000,2019-03-09 00:00:00.000,NULL,32,-1,2,2,OTH,0 – 100 тыс,Call Center
73157539,15000.00,15000.00,Халва + Вклад,2018-05-17 00:00:00.000,2019-03-09 00:00:00.000,NULL,44,-1,2,2,UNK,>700 тыс,Walk In Sales
73159668,15000.00,15000.00,Халва + Вклад,2018-10-02 00:00:00.000,2018-10-02 00:00:00.000,NULL,55,6,1,2,EME,0 – 100 тыс,Walk In Sales
73166512,15000.00,15000.00,Халва + Вклад,2018-05-17 00:00:00.000,2018-08-29 00:00:00.000,NULL,72,6,2,2,PNS,0 – 100 тыс,Walk In Sales
73168758,15000.00,15000.00,Халва,2018-05-17 00:00:00.000,2019-03-04 00:00:00.000,NULL,25,-1,2,2,EME,100 – 300 тыс,Walk In Sales
73169744,75000.00,75000.00,Халва,2018-06-07 00:00:00.000,2019-03-03 00:00:00.000,NULL,48,6,2,2,EME,>700 тыс,Internet Sales
73173342,15000.00,15000.00,Халва,2018-05-23 00:00:00.000,2018-05-23 00:00:00.000,NULL,49,3,2,2,EME,300 – 700 тыс,Internet Sales
73175189,15000.00,15000.00,Халва + Вклад,2018-05-17 00:00:00.000,2019-03-09 00:00:00.000,NULL,43,6,1,2,EME,>700 тыс,Walk In Sales
73176514,15000.00,30000.00,Халва + ДК,2018-10-03 00:00:00.000,2019-03-06 00:00:00.000,NULL,51,2,1,2,EME,0 – 100 тыс,Walk In Sales
73188191,15000.00,15000.00,Халва + Вклад,2018-05-17 00:00:00.000,2019-03-09 00:00:00.000,NULL,40,3,2,2,EME,300 – 700 тыс,Walk In Sales
73198217,15000.00,15000.00,Халва + Вклад,2018-05-18 00:00:00.000,2019-03-05 00:00:00.000,NULL,72,-1,1,1,PNS,>700 тыс,Walk In Sales
73200953,75000.00,75000.00,Халва,2018-05-19 00:00:00.000,2019-03-11 00:00:00.000,NULL,34,-1,2,1,OTH,300 – 700 тыс,Internet Sales
73207001,75000.00,75000.00,Халва,2018-05-22 00:00:00.000,2019-03-11 00:00:00.000,NULL,33,6,1,2,EME,0 – 100 тыс,Internet Sales
73207499,30000.00,30000.00,Халва,2018-05-17 00:00:00.000,2019-03-07 00:00:00.000,NULL,22,6,1,5,EME,>700 тыс,Internet Sales
73208078,15000.00,60000.00,Халва,2018-05-17 00:00:00.000,2019-03-11 00:00:00.000,NULL,27,-1,2,1,OTH,300 – 700 тыс,УРМ
73216108,15000.00,15000.00,Халва + Вклад,2018-05-17 00:00:00.000,2019-03-09 00:00:00.000,NULL,58,-1,1,2,PNS,>700 тыс,Call Center
73231659,15000.00,15000.00,Халва,2018-05-18 00:00:00.000,2019-03-01 00:00:00.000,NULL,42,6,1,2,EME,300 – 700 тыс,Walk In Sales
73233005,15000.00,15000.00,Халва + Вклад,2018-05-22 00:00:00.000,2019-03-06 00:00:00.000,NULL,36,6,1,1,EME,300 – 700 тыс,Walk In Sales
73234807,20000.00,20000.00,Халва,2018-05-22 00:00:00.000,2018-12-19 00:00:00.000,NULL,54,6,1,1,PNW,0 – 100 тыс,Walk In Sales
73237264,120000.00,120000.00,Халва,2018-06-07 00:00:00.000,2019-03-10 00:00:00.000,NULL,58,6,1,2,EME,300 – 700 тыс,Internet Sales
73237288,30000.00,30000.00,Халва,2018-05-19 00:00:00.000,2019-03-10 00:00:00.000,NULL,53,6,1,2,EME,>700 тыс,Internet Sales
73237390,30000.00,30000.00,Халва,2018-05-22 00:00:00.000,2019-03-10 00:00:00.000,NULL,46,-1,1,2,OTH,NULL,Internet Sales
73237820,15000.00,30000.00,Халва,2018-05-18 00:00:00.000,2019-03-10 00:00:00.000,NULL,27,-1,1,2,OTH,0 – 100 тыс,Walk In Sales
73238177,30000.00,30000.00,Халва,2018-05-18 00:00:00.000,2019-03-10 00:00:00.000,NULL,30,-1,1,1,OTH,0 – 100 тыс,DSA
73238316,75000.00,75000.00,Халва,2018-05-18 00:00:00.000,2019-03-12 00:00:00.000,NULL,45,-1,1,2,OTH,300 – 700 тыс,DSA
73256184,150000.00,150000.00,Халва,2018-05-22 00:00:00.000,2019-03-06 00:00:00.000,NULL,38,3,2,2,EME,300 – 700 тыс,Internet Sales
73305959,15000.00,150000.00,Халва + Вклад,2018-05-19 00:00:00.000,2019-03-11 00:00:00.000,NULL,39,6,2,2,EME,100 – 300 тыс,Walk In Sales
73306788,15000.00,60000.00,Халва,2018-05-19 00:00:00.000,2019-03-10 00:00:00.000,NULL,25,3,2,1,EME,>700 тыс,Walk In Sales
73306923,30000.00,30000.00,Халва + Вклад,2018-05-19 00:00:00.000,2019-02-26 00:00:00.000,NULL,38,6,1,2,EME,100 – 300 тыс,Walk In Sales
73307071,20000.00,60000.00,Халва,2018-05-19 00:00:00.000,2019-02-28 00:00:00.000,2,41,3,2,1,EME,100 – 300 тыс,Representative
73307527,45000.00,75000.00,Халва + ТК,2018-05-21 00:00:00.000,2019-03-09 00:00:00.000,NULL,41,2,2,2,EME,100 – 300 тыс,Call Center
73307828,30000.00,30000.00,Халва,2018-05-19 00:00:00.000,2019-03-04 00:00:00.000,NULL,31,6,1,5,EME,>700 тыс,Walk In Sales
73308554,15000.00,15000.00,Халва,2018-05-19 00:00:00.000,2019-03-09 00:00:00.000,NULL,34,6,2,2,EME,300 – 700 тыс,Walk In Sales
73308956,150000.00,150000.00,Халва,2018-05-28 00:00:00.000,2019-03-08 00:00:00.000,NULL,35,-1,2,2,UNK,>700 тыс,Internet Sales
73309730,30000.00,30000.00,Халва,NULL,NULL,NULL,44,-1,2,1,OTH,0 – 100 тыс,УРМ
73309920,75000.00,75000.00,Халва,2018-05-19 00:00:00.000,2019-03-10 00:00:00.000,NULL,30,-1,2,-1,UNK,>700 тыс,УРМ
73312705,15000.00,15000.00,Халва,2018-05-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,36,6,2,1,BUS,100 – 300 тыс,Internet Sales
73321387,30000.00,30000.00,Халва,2018-05-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,30,6,1,2,EME,0 – 100 тыс,Representative
73326998,15000.00,60000.00,Халва,2018-05-28 00:00:00.000,2019-03-08 00:00:00.000,NULL,28,4,1,5,EME,>700 тыс,Internet Sales
73349274,45000.00,45000.00,Халва,2018-04-01 00:00:00.000,2019-03-12 00:00:00.000,NULL,31,3,2,1,EME,>700 тыс,Walk In Sales
73350308,40000.00,40000.00,Халва,2018-05-22 00:00:00.000,2019-03-10 00:00:00.000,NULL,30,-1,1,1,OTH,NULL,Internet Sales
73350628,45000.00,45000.00,Халва,2018-05-20 00:00:00.000,2019-03-10 00:00:00.000,NULL,39,6,1,3,EME,300 – 700 тыс,Internet Sales
73352202,45000.00,45000.00,Халва + Автокредит,2018-05-20 00:00:00.000,2019-03-11 00:00:00.000,NULL,26,3,1,1,EME,>700 тыс,AutoCred
73376491,20000.00,20000.00,Халва,2018-05-21 00:00:00.000,2019-03-08 00:00:00.000,NULL,29,3,1,2,EME,100 – 300 тыс,Walk In Sales
73376552,15000.00,15000.00,Халва,2018-05-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,23,3,1,1,EME,0 – 100 тыс,Walk In Sales
73377466,15000.00,15000.00,Халва + Вклад,2018-12-22 00:00:00.000,2019-01-16 00:00:00.000,NULL,52,2,2,2,BUS,0 – 100 тыс,Call Center
73378146,30000.00,60000.00,Халва,2018-05-21 00:00:00.000,2019-03-11 00:00:00.000,1,30,2,1,1,EME,0 – 100 тыс,Walk In Sales
73378338,60000.00,60000.00,Халва,2018-05-21 00:00:00.000,2019-03-09 00:00:00.000,NULL,28,6,2,2,EME,>700 тыс,Walk In Sales
73378345,15000.00,15000.00,Халва + Вклад,2018-05-21 00:00:00.000,2019-03-05 00:00:00.000,NULL,41,3,2,1,EME,100 – 300 тыс,Walk In Sales
73379382,15000.00,30000.00,Халва,2018-05-21 00:00:00.000,2018-06-19 00:00:00.000,NULL,67,3,1,1,PNS,300 – 700 тыс,Representative
73380104,30000.00,30000.00,Халва,2018-05-21 00:00:00.000,2019-03-10 00:00:00.000,NULL,52,2,1,5,PNS,0 – 100 тыс,Call Center
73380710,15000.00,30000.00,Халва,2018-07-19 00:00:00.000,2018-11-02 00:00:00.000,1,38,2,1,5,EME,0 – 100 тыс,Walk In Sales
73380984,15000.00,15000.00,Халва + Вклад,2018-05-22 00:00:00.000,2019-03-11 00:00:00.000,NULL,47,6,1,2,EME,0 – 100 тыс,Walk In Sales
73381343,90000.00,90000.00,Халва + Вклад,2018-05-22 00:00:00.000,2019-03-06 00:00:00.000,NULL,53,3,2,2,PNS,0 – 100 тыс,Walk In Sales
73382894,15000.00,15000.00,Халва + Вклад,2018-07-02 00:00:00.000,2019-03-11 00:00:00.000,NULL,65,-1,2,2,PNS,>700 тыс,Walk In Sales
73383590,75000.00,75000.00,Халва,2018-05-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,61,-1,1,1,OTH,>700 тыс,УРМ
73383867,45000.00,45000.00,Халва,2018-05-22 00:00:00.000,2019-03-08 00:00:00.000,NULL,34,6,1,2,EME,300 – 700 тыс,Internet Sales
73389810,15000.00,150000.00,Халва,2018-05-26 00:00:00.000,2019-03-10 00:00:00.000,NULL,44,6,2,2,EME,100 – 300 тыс,Internet Sales
73417660,15000.00,30000.00,Халва,2018-05-25 00:00:00.000,2019-03-07 00:00:00.000,2,31,3,1,2,EME,0 – 100 тыс,Representative
73425231,15000.00,15000.00,Халва,2018-12-09 00:00:00.000,2019-03-11 00:00:00.000,NULL,44,3,1,2,EME,0 – 100 тыс,Internet Sales
73431337,90000.00,90000.00,Халва,2018-05-26 00:00:00.000,2019-03-11 00:00:00.000,NULL,46,6,2,2,EME,300 – 700 тыс,Internet Sales
73452677,20000.00,20000.00,Халва,2018-05-22 00:00:00.000,2018-09-06 00:00:00.000,NULL,59,6,2,2,EME,0 – 100 тыс,Walk In Sales
73454745,15000.00,30000.00,Халва,2018-05-22 00:00:00.000,2019-03-10 00:00:00.000,NULL,32,3,1,2,EME,100 – 300 тыс,Walk In Sales
73455316,15000.00,30000.00,Халва,2018-05-22 00:00:00.000,2019-03-10 00:00:00.000,NULL,31,-1,1,2,OTH,100 – 300 тыс,Internet Sales
73456878,15000.00,15000.00,Халва,2018-06-06 00:00:00.000,2019-03-07 00:00:00.000,NULL,30,3,1,1,EME,0 – 100 тыс,Walk In Sales
73459527,75000.00,75000.00,Халва,2018-05-22 00:00:00.000,2019-03-11 00:00:00.000,NULL,24,-1,2,1,OTH,>700 тыс,УРМ
73459705,75000.00,75000.00,Халва,2018-05-22 00:00:00.000,2019-03-09 00:00:00.000,NULL,38,-1,1,2,OTH,100 – 300 тыс,УРМ
73468236,15000.00,60000.00,Халва + Автокредит,2018-05-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,44,6,1,1,EME,>700 тыс,AutoCred
73482496,75000.00,75000.00,Халва,2018-05-29 00:00:00.000,2019-03-06 00:00:00.000,NULL,37,-1,1,2,OTH,100 – 300 тыс,Internet Sales
73488361,60000.00,60000.00,Халва,2018-05-23 00:00:00.000,2019-03-04 00:00:00.000,NULL,53,2,1,4,PNW,0 – 100 тыс,Internet Sales
73492506,90000.00,90000.00,Халва,2018-07-12 00:00:00.000,2019-03-10 00:00:00.000,1,45,6,2,2,EME,300 – 700 тыс,Internet Sales
73497379,30000.00,60000.00,Халва,2018-05-25 00:00:00.000,2019-03-10 00:00:00.000,NULL,36,2,1,5,EME,0 – 100 тыс,Call Center
73505688,15000.00,90000.00,Халва,2018-05-26 00:00:00.000,2019-03-10 00:00:00.000,NULL,31,6,1,1,EME,>700 тыс,Internet Sales
73507062,120000.00,120000.00,Халва,2018-05-24 00:00:00.000,2019-03-09 00:00:00.000,NULL,54,6,1,4,EME,>700 тыс,Internet Sales
73528646,15000.00,15000.00,Халва + Вклад,2018-05-26 00:00:00.000,2019-03-12 00:00:00.000,NULL,55,6,2,1,PNS,>700 тыс,Walk In Sales
73530699,15000.00,15000.00,Халва + Вклад,2018-05-23 00:00:00.000,2019-03-06 00:00:00.000,NULL,58,-1,1,3,PNS,>700 тыс,Walk In Sales
73531071,15000.00,15000.00,Халва + Вклад,2018-06-16 00:00:00.000,2019-02-28 00:00:00.000,NULL,63,-1,2,2,PNS,0 – 100 тыс,Walk In Sales
73532522,30000.00,30000.00,Халва,2018-05-23 00:00:00.000,2019-03-11 00:00:00.000,NULL,43,3,1,4,EME,100 – 300 тыс,Internet Sales
73532733,60000.00,60000.00,Халва,2018-05-23 00:00:00.000,2019-03-11 00:00:00.000,NULL,35,3,1,2,EME,300 – 700 тыс,Call Center
73534135,15000.00,30000.00,Халва,2018-10-07 00:00:00.000,2019-03-06 00:00:00.000,NULL,41,6,1,1,EME,0 – 100 тыс,Walk In Sales
73534525,15000.00,15000.00,Халва + Вклад,2018-05-24 00:00:00.000,2018-06-24 00:00:00.000,NULL,70,6,2,2,PNS,100 – 300 тыс,Walk In Sales
73535065,30000.00,30000.00,Халва,2018-05-23 00:00:00.000,2019-03-10 00:00:00.000,NULL,24,3,2,1,EME,300 – 700 тыс,Internet Sales
73571334,15000.00,60000.00,Халва,2018-05-25 00:00:00.000,2019-03-11 00:00:00.000,NULL,31,6,1,2,EME,300 – 700 тыс,Internet Sales
73575317,20000.00,20000.00,Халва,2018-06-03 00:00:00.000,2019-03-10 00:00:00.000,NULL,38,6,1,2,EME,300 – 700 тыс,Internet Sales
73594649,15000.00,15000.00,Халва + Автокредит,2018-05-23 00:00:00.000,2019-02-16 00:00:00.000,2,31,6,2,1,EME,300 – 700 тыс,AutoCred
70837340,15000.00,15000.00,Халва,2018-04-10 00:00:00.000,2019-03-10 00:00:00.000,NULL,24,6,2,2,EME,300 – 700 тыс,Internet Sales
70838499,15000.00,30000.00,Халва,2018-04-28 00:00:00.000,2019-03-10 00:00:00.000,2,31,3,1,2,EME,100 – 300 тыс,Internet Sales
70839967,90000.00,90000.00,Халва,2018-04-10 00:00:00.000,2019-03-10 00:00:00.000,NULL,31,6,1,1,EME,>700 тыс,Walk In Sales
70840101,45000.00,45000.00,Халва,2018-04-21 00:00:00.000,2019-03-10 00:00:00.000,NULL,47,3,1,4,PNW,0 – 100 тыс,Walk In Sales
70841657,15000.00,30000.00,Халва,2018-04-10 00:00:00.000,2019-03-08 00:00:00.000,NULL,22,6,1,1,EME,300 – 700 тыс,Walk In Sales
70842308,15000.00,30000.00,Халва,2018-04-10 00:00:00.000,2018-12-11 00:00:00.000,1,59,3,1,2,PNS,0 – 100 тыс,Walk In Sales
70844191,75000.00,75000.00,Халва,2018-04-12 00:00:00.000,2019-03-12 00:00:00.000,NULL,39,-1,1,1,OTH,NULL,Internet Sales
70862528,15000.00,30000.00,Халва,2018-04-18 00:00:00.000,2019-03-06 00:00:00.000,NULL,41,-1,1,2,OTH,100 – 300 тыс,Internet Sales
70867628,75000.00,75000.00,Халва,2018-04-19 00:00:00.000,2019-03-06 00:00:00.000,NULL,50,-1,1,1,OTH,>700 тыс,Internet Sales
70893012,15000.00,120000.00,Халва,2018-04-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,23,3,1,1,EME,300 – 700 тыс,Walk In Sales
70893238,30000.00,120000.00,Халва,2018-04-27 00:00:00.000,2019-03-11 00:00:00.000,NULL,24,4,1,2,EME,100 – 300 тыс,Internet Sales
70904197,15000.00,30000.00,Халва,2018-04-11 00:00:00.000,2019-02-19 00:00:00.000,2,27,3,1,2,EME,100 – 300 тыс,Internet Sales
70904987,15000.00,15000.00,Халва,2018-04-24 00:00:00.000,2018-11-11 00:00:00.000,NULL,26,6,1,5,EME,0 – 100 тыс,Walk In Sales
